Freq.	V(n007)
3.80189396320557e+003	(-7.03194598653887e-002dB,1.08920948202406e+000°)
3.89045144994276e+003	(-7.02491202158764e-002dB,1.06434051998543e+000°)
3.98107170553493e+003	(-7.01819452975474e-002dB,1.04003536912586e+000°)
4.07380277804108e+003	(-7.01177927678495e-002dB,1.01628117697685e+000°)
4.16869383470331e+003	(-7.00565266798176e-002dB,9.93065380897598e-001°)
4.26579518801588e+003	(-6.99980172017318e-002dB,9.70375701568908e-001°)
4.36515832240161e+003	(-6.99421403334251e-002dB,9.48200136622124e-001°)
4.46683592150958e+003	(-6.98887776540269e-002dB,9.26526954413513e-001°)
4.57088189614870e+003	(-6.98378160634950e-002dB,9.05344687923903e-001°)
4.67735141287193e+003	(-6.97891475482478e-002dB,8.84642128797640e-001°)
4.78630092322633e+003	(-6.97426689530741e-002dB,8.64408321509168e-001°)
4.89778819368441e+003	(-6.96982817577631e-002dB,8.44632557651742e-001°)
5.01187233627267e+003	(-6.96558918736099e-002dB,8.25304370357889e-001°)
5.12861383991359e+003	(-6.96154094444762e-002dB,8.06413528836092e-001°)
5.24807460249767e+003	(-6.95767486523688e-002dB,7.87950033029562e-001°)
5.37031796370247e+003	(-6.95398275411188e-002dB,7.69904108390033e-001°)
5.49540873857618e+003	(-6.95045678386330e-002dB,7.52266200768090e-001°)
5.62341325190343e+003	(-6.94708947957245e-002dB,7.35026971413227e-001°)
5.75439937337150e+003	(-6.94387370217052e-002dB,7.18177292084945e-001°)
5.88843655355582e+003	(-6.94080263392189e-002dB,7.01708240271871e-001°)
6.02559586074351e+003	(-6.93786976374898e-002dB,6.85611094515565e-001°)
6.16595001861475e+003	(-6.93506887332072e-002dB,6.69877329835141e-001°)
6.30957344480186e+003	(-6.93239402391084e-002dB,6.54498613256066e-001°)
6.45654229034648e+003	(-6.92983954445672e-002dB,6.39466799437403e-001°)
6.60693448007588e+003	(-6.92740001826124e-002dB,6.24773926391471e-001°)
6.76082975391974e+003	(-6.92507027288038e-002dB,6.10412211302915e-001°)
6.91830970918928e+003	(-6.92284536824968e-002dB,5.96374046438470e-001°)
7.07945784384129e+003	(-6.92072058661750e-002dB,5.82651995143460e-001°)
7.24435960074981e+003	(-6.91869142263950e-002dB,5.69238787935061e-001°)
7.41310241300908e+003	(-6.91675357314034e-002dB,5.56127318673318e-001°)
7.58577575029174e+003	(-6.91490292929746e-002dB,5.43310640822083e-001°)
7.76247116628682e+003	(-6.91313556650582e-002dB,5.30781963792043e-001°)
7.94328234724272e+003	(-6.91144773701273e-002dB,5.18534649362388e-001°)
8.12830516164089e+003	(-6.90983586152332e-002dB,5.06562208184018e-001°)
8.31763771102661e+003	(-6.90829652189600e-002dB,4.94858296359695e-001°)
8.51138038202366e+003	(-6.90682645379103e-002dB,4.83416712101366e-001°)
8.70963589956070e+003	(-6.90542253968612e-002dB,4.72231392456869e-001°)
8.91250938133734e+003	(-6.90408180227457e-002dB,4.61296410112600e-001°)
9.12010839355898e+003	(-6.90280139820722e-002dB,4.50605970269570e-001°)
9.33254300796979e+003	(-6.90157861226849e-002dB,4.40154407581968e-001°)
9.54992586021424e+003	(-6.90041085105834e-002dB,4.29936183168898e-001°)
9.77237220955798e+003	(-6.89929563807680e-002dB,4.19945881689562e-001°)
9.99999999999987e+003	(-6.89823060821593e-002dB,4.10178208484482e-001°)
1.02329299228074e+004	(-6.89721350280479e-002dB,4.00627986779564e-001°)
1.04712854805089e+004	(-6.89624216473029e-002dB,3.91290154951277e-001°)
1.07151930523759e+004	(-6.89531453394573e-002dB,3.82159763850842e-001°)
1.09647819614317e+004	(-6.89442864310013e-002dB,3.73231974192205e-001°)
1.12201845430195e+004	(-6.89358261341749e-002dB,3.64502053994164e-001°)
1.14815362149687e+004	(-6.89277465043356e-002dB,3.55965376076645e-001°)
1.17489755493951e+004	(-6.89200304073828e-002dB,3.47617415617264e-001°)
1.20226443461740e+004	(-6.89126614760390e-002dB,3.39453747758175e-001°)
1.23026877081237e+004	(-6.89056240834176e-002dB,3.31470045266112e-001°)
1.25892541179415e+004	(-6.88989033029873e-002dB,3.23662076244343e-001°)
1.28824955169312e+004	(-6.88924848811565e-002dB,3.16025701894505e-001°)
1.31825673855639e+004	(-6.88863552044974e-002dB,3.08556874328849e-001°)
1.34896288259164e+004	(-6.88805012727066e-002dB,3.01251634423038e-001°)
1.38038426460287e+004	(-6.88749106700921e-002dB,2.94106109730394e-001°)
1.41253754462274e+004	(-6.88695715376381e-002dB,2.87116512424813e-001°)
1.44543977074591e+004	(-6.88644725529821e-002dB,2.80279137301443e-001°)
1.47910838816819e+004	(-6.88596029006585e-002dB,2.73590359814373e-001°)
1.51356124843619e+004	(-6.88549522515695e-002dB,2.67046634156921e-001°)
1.54881661891246e+004	(-6.88505107425673e-002dB,2.60644491385379e-001°)
1.58489319246109e+004	(-6.88462689542484e-002dB,2.54380537585223e-001°)
1.62181009735891e+004	(-6.88422178874869e-002dB,2.48251452072671e-001°)
1.65958690743754e+004	(-6.88383489507422e-002dB,2.42253985634795e-001°)
1.69824365246172e+004	(-6.88346539396458e-002dB,2.36384958809728e-001°)
1.73780082874935e+004	(-6.88311250148841e-002dB,2.30641260207717e-001°)
1.77827941003890e+004	(-6.88277546920718e-002dB,2.25019844857068e-001°)
1.81970085860996e+004	(-6.88245358241582e-002dB,2.19517732596346e-001°)
1.86208713666284e+004	(-6.88214615825669e-002dB,2.14132006493147e-001°)
1.90546071796322e+004	(-6.88185254460880e-002dB,2.08859811301475e-001°)
1.94984459975802e+004	(-6.88157211881486e-002dB,2.03698351948010e-001°)
1.99526231496885e+004	(-6.88130428591889e-002dB,1.98644892050652e-001°)
2.04173794466950e+004	(-6.88104847810525e-002dB,1.93696752473944e-001°)
2.08929613085401e+004	(-6.88080415248598e-002dB,1.88851309903354e-001°)
2.13796208950220e+004	(-6.88057079108528e-002dB,1.84105995457357e-001°)
2.18776162394952e+004	(-6.88034789873285e-002dB,1.79458293333383e-001°)
2.23872113856831e+004	(-6.88013500293392e-002dB,1.74905739463750e-001°)
2.29086765276774e+004	(-6.87993165187415e-002dB,1.70445920218106e-001°)
2.34422881531989e+004	(-6.87973741427935e-002dB,1.66076471122716e-001°)
2.39883291901946e+004	(-6.87955187810166e-002dB,1.61795075605206e-001°)
2.45470891568500e+004	(-6.87937464990906e-002dB,1.57599463770904e-001°)
2.51188643150954e+004	(-6.87920535391416e-002dB,1.53487411198294e-001°)
2.57039578276883e+004	(-6.87904363072776e-002dB,1.49456737757362e-001°)
2.63026799189534e+004	(-6.87888913743261e-002dB,1.45505306462419e-001°)
2.69153480392688e+004	(-6.87874154648511e-002dB,1.41631022330103e-001°)
2.75422870333813e+004	(-6.87860054466201e-002dB,1.37831831275733e-001°)
2.81838293126441e+004	(-6.87846583310507e-002dB,1.34105719020065e-001°)
2.88403150312656e+004	(-6.87833712573373e-002dB,1.30450710026917e-001°)
2.95120922666634e+004	(-6.87821414968215e-002dB,1.26864866451390e-001°)
3.01995172040197e+004	(-6.87809664423890e-002dB,1.23346287118550e-001°)
3.09029543251354e+004	(-6.87798436014306e-002dB,1.19893106506631e-001°)
3.16227766016833e+004	(-6.87787705905808e-002dB,1.16503493766877e-001°)
3.23593656929623e+004	(-6.87777451357634e-002dB,1.13175651751170e-001°)
3.31131121482586e+004	(-6.87767650609314e-002dB,1.09907816058186e-001°)
3.38844156139197e+004	(-6.87758282866596e-002dB,1.06698254094953e-001°)
3.46736850452526e+004	(-6.87749328262039e-002dB,1.03545264165223e-001°)
3.54813389233570e+004	(-6.87740767821527e-002dB,1.00447174564049e-001°)
3.63078054770096e+004	(-6.87732583370061e-002dB,9.74023426907982e-002°)
3.71535229097167e+004	(-6.87724757539177e-002dB,9.44091541801320e-002°)
3.80189396320555e+004	(-6.87717273745110e-002dB,9.14660220434427e-002°)
3.89045144994275e+004	(-6.87710116105864e-002dB,8.85713858365280e-002°)
3.98107170553491e+004	(-6.87703269453080e-002dB,8.57237108158858e-002°)
4.07380277804107e+004	(-6.87696719248522e-002dB,8.29214871381366e-002°)
4.16869383470329e+004	(-6.87690451592462e-002dB,8.01632290646365e-002°)
4.26579518801586e+004	(-6.87684453219919e-002dB,7.74474741572448e-002°)
4.36515832240159e+004	(-6.87678711382067e-002dB,7.47727825081093e-002°)
4.46683592150956e+004	(-6.87673213901782e-002dB,7.21377359905152e-002°)
4.57088189614868e+004	(-6.87667949132955e-002dB,6.95409374926795e-002°)
4.67735141287191e+004	(-6.87662905886035e-002dB,6.69810101715899e-002°)
4.78630092322631e+004	(-6.87658073496537e-002dB,6.44565967405065e-002°)
4.89778819368439e+004	(-6.87653441676889e-002dB,6.19663587466085e-002°)
5.01187233627264e+004	(-6.87649000630902e-002dB,5.95089758404304e-002°)
5.12861383991357e+004	(-6.87644740905730e-002dB,5.70831451053997e-002°)
5.24807460249764e+004	(-6.87640653514959e-002dB,5.46875803457796e-002°)
5.37031796370244e+004	(-6.87636729746356e-002dB,5.23210114144959e-002°)
5.49540873857616e+004	(-6.87632961308272e-002dB,4.99821835320129e-002°)
5.62341325190340e+004	(-6.87629340169953e-002dB,4.76698566388208e-002°)
5.75439937337148e+004	(-6.87625858682290e-002dB,4.53828047095934e-002°)
5.88843655355580e+004	(-6.87622509452618e-002dB,4.31198151343603e-002°)
6.02559586074348e+004	(-6.87619285376174e-002dB,4.08796880474085e-002°)
6.16595001861472e+004	(-6.87616179612747e-002dB,3.86612357105453e-002°)
6.30957344480183e+004	(-6.87613185561829e-002dB,3.64632818786814e-002°)
6.45654229034645e+004	(-6.87610296902138e-002dB,3.42846611679257e-002°)
6.60693448007586e+004	(-6.87607507483483e-002dB,3.21242184513314e-002°)
6.76082975391971e+004	(-6.87604811396427e-002dB,2.99808082298315e-002°)
6.91830970918925e+004	(-6.87602202913538e-002dB,2.78532940466347e-002°)
7.07945784384127e+004	(-6.87599676521449e-002dB,2.57405478602644e-002°)
7.24435960074979e+004	(-6.87597226848694e-002dB,2.36414494712067e-002°)
7.41310241300906e+004	(-6.87594848695091e-002dB,2.15548859015284e-002°)
7.58577575029172e+004	(-6.87592537017632e-002dB,1.94797508278668e-002°)
7.76247116628679e+004	(-6.87590286936971e-002dB,1.74149439844345e-002°)
7.94328234724269e+004	(-6.87588093644264e-002dB,1.53593705769493e-002°)
8.12830516164086e+004	(-6.87585952503174e-002dB,1.33119407070269e-002°)
8.31763771102658e+004	(-6.87583858974197e-002dB,1.12715688019738e-002°)
8.51138038202363e+004	(-6.87581808608145e-002dB,9.23717300779747e-003°)
8.70963589956067e+004	(-6.87579797071187e-002dB,7.20767466670118e-003°)
8.91250938133731e+004	(-6.87577820081017e-002dB,5.18199769087089e-003°)
9.12010839355895e+004	(-6.87575873462902e-002dB,3.15906804693985e-003°)
9.33254300796976e+004	(-6.87573953065571e-002dB,1.13781311626731e-003°)
9.54992586021420e+004	(-6.87572054831939e-002dB,-8.82838788923649e-004°)
9.77237220955795e+004	(-6.87570174722333e-002dB,-2.90395907193428e-003°)
9.99999999999984e+004	(-6.87568308765885e-002dB,-4.92661937023966e-003°)
1.02329299228074e+005	(-6.87566452993835e-002dB,-6.95189213718726e-003°)
1.04712854805088e+005	(-6.87564603479680e-002dB,-8.98085122185252e-003°)
1.07151930523759e+005	(-6.87562756282131e-002dB,-1.10145724271184e-002°)
1.09647819614317e+005	(-6.87560907496203e-002dB,-1.30541340787166e-002°)
1.12201845430195e+005	(-6.87559053196985e-002dB,-1.51006175925634e-002°)
1.14815362149686e+005	(-6.87557189450928e-002dB,-1.71551080787061e-002°)
1.17489755493951e+005	(-6.87555312308219e-002dB,-1.92186948812548e-002°)
1.20226443461739e+005	(-6.87553417783588e-002dB,-2.12924721598575e-002°)
1.23026877081236e+005	(-6.87551501864590e-002dB,-2.33775395019274e-002°)
1.25892541179415e+005	(-6.87549560483676e-002dB,-2.54750024703938e-002°)
1.28824955169311e+005	(-6.87547589521939e-002dB,-2.75859732007972e-002°)
1.31825673855639e+005	(-6.87545584805214e-002dB,-2.97115709908120e-002°)
1.34896288259163e+005	(-6.87543542061321e-002dB,-3.18529229205117e-002°)
1.38038426460286e+005	(-6.87541456998222e-002dB,-3.40111643895146e-002°)
1.41253754462273e+005	(-6.87539325151400e-002dB,-3.61874397892813e-002°)
1.44543977074590e+005	(-6.87537142025265e-002dB,-3.83829030465109e-002°)
1.47910838816818e+005	(-6.87534902969194e-002dB,-4.05987182970288e-002°)
1.51356124843618e+005	(-6.87532603244055e-002dB,-4.28360604530334e-002°)
1.54881661891246e+005	(-6.87530237978916e-002dB,-4.50961158447131e-002°)
1.58489319246109e+005	(-6.87527802160894e-002dB,-4.73800828496852e-002°)
1.62181009735890e+005	(-6.87525290614425e-002dB,-4.96891725343147e-002°)
1.65958690743753e+005	(-6.87522698009460e-002dB,-5.20246092903835e-002°)
1.69824365246172e+005	(-6.87520018860342e-002dB,-5.43876314738035e-002°)
1.73780082874935e+005	(-6.87517247462981e-002dB,-5.67794920990815e-002°)
1.77827941003889e+005	(-6.87514377977471e-002dB,-5.92014594459427e-002°)
1.81970085860995e+005	(-6.87511404273448e-002dB,-6.16548177877182e-002°)
1.86208713666284e+005	(-6.87508320068063e-002dB,-6.41408680505986e-002°)
1.90546071796322e+005	(-6.87505118827586e-002dB,-6.66609284686472e-002°)
1.94984459975801e+005	(-6.87501793748272e-002dB,-6.92163353484535e-002°)
1.99526231496885e+005	(-6.87498337794635e-002dB,-7.18084437507615e-002°)
2.04173794466949e+005	(-6.87494743620677e-002dB,-7.44386281863696e-002°)
2.08929613085400e+005	(-6.87491003613205e-002dB,-7.71082833836612e-002°)
2.13796208950220e+005	(-6.87487109840521e-002dB,-7.98188249957798e-002°)
2.18776162394952e+005	(-6.87483054047991e-002dB,-8.25716903657498e-002°)
2.23872113856830e+005	(-6.87478827622112e-002dB,-8.53683393079510e-002°)
2.29086765276773e+005	(-6.87474421626011e-002dB,-8.82102548465572e-002°)
2.34422881531988e+005	(-6.87469826689586e-002dB,-9.10989440261037e-002°)
2.39883291901945e+005	(-6.87465033084245e-002dB,-9.40359387204577e-002°)
2.45470891568499e+005	(-6.87460030661960e-002dB,-9.70227964197245e-002°)
2.51188643150954e+005	(-6.87454808765537e-002dB,-1.00061101058877e-001°)
2.57039578276882e+005	(-6.87449356384722e-002dB,-1.03152463905584e-001°)
2.63026799189534e+005	(-6.87443661928918e-002dB,-1.06298524377022e-001°)
2.69153480392687e+005	(-6.87437713319887e-002dB,-1.09500950857268e-001°)
2.75422870333812e+005	(-6.87431497943043e-002dB,-1.12761441718442e-001°)
2.81838293126440e+005	(-6.87425002629596e-002dB,-1.16081726080697e-001°)
2.88403150312656e+005	(-6.87418213623759e-002dB,-1.19463564849009e-001°)
2.95120922666633e+005	(-6.87411116510122e-002dB,-1.22908751563981e-001°)
3.01995172040196e+005	(-6.87403696252499e-002dB,-1.26419113396321e-001°)
3.09029543251354e+005	(-6.87395937121865e-002dB,-1.29996512095840e-001°)
3.16227766016832e+005	(-6.87387822673513e-002dB,-1.33642845023127e-001°)
3.23593656929623e+005	(-6.87379335686919e-002dB,-1.37360046073919e-001°)
3.31131121482585e+005	(-6.87370458197656e-002dB,-1.41150086839948e-001°)
3.38844156139197e+005	(-6.87361171383510e-002dB,-1.45014977498440e-001°)
3.46736850452526e+005	(-6.87351455536080e-002dB,-1.48956768020659e-001°)
3.54813389233569e+005	(-6.87341290100941e-002dB,-1.52977549180899e-001°)
3.63078054770095e+005	(-6.87330653493747e-002dB,-1.57079453684184e-001°)
3.71535229097166e+005	(-6.87319523212777e-002dB,-1.61264657332163e-001°)
3.80189396320555e+005	(-6.87307875643851e-002dB,-1.65535380112219e-001°)
3.89045144994274e+005	(-6.87295686105770e-002dB,-1.69893887496735e-001°)
3.98107170553490e+005	(-6.87282928781038e-002dB,-1.74342491510822e-001°)
4.07380277804106e+005	(-6.87269576630123e-002dB,-1.78883552068161e-001°)
4.16869383470328e+005	(-6.87255601363819e-002dB,-1.83519478144540e-001°)
4.26579518801585e+005	(-6.87240973362172e-002dB,-1.88252729155713e-001°)
4.36515832240158e+005	(-6.87225661642255e-002dB,-1.93085816197665e-001°)
4.46683592150955e+005	(-6.87209633763177e-002dB,-1.98021303408095e-001°)
4.57088189614867e+005	(-6.87192855780853e-002dB,-2.03061809308617e-001°)
4.67735141287190e+005	(-6.87175292157447e-002dB,-2.08210008294827e-001°)
4.78630092322630e+005	(-6.87156905670942e-002dB,-2.13468631895202e-001°)
4.89778819368438e+005	(-6.87137657396698e-002dB,-2.18840470380386e-001°)
5.01187233627263e+005	(-6.87117506583444e-002dB,-2.24328374170117e-001°)
5.12861383991356e+005	(-6.87096410521933e-002dB,-2.29935255447160e-001°)
5.24807460249763e+005	(-6.87074324562357e-002dB,-2.35664089534012e-001°)
5.37031796370243e+005	(-6.87051201943159e-002dB,-2.41517916728211e-001°)
5.49540873857615e+005	(-6.87026993715270e-002dB,-2.47499843663746e-001°)
5.62341325190339e+005	(-6.87001648632636e-002dB,-2.53613045200719e-001°)
5.75439937337147e+005	(-6.86975113012361e-002dB,-2.59860765986631e-001°)
5.88843655355579e+005	(-6.86947330734356e-002dB,-2.66246322236784e-001°)
6.02559586074347e+005	(-6.86918242979630e-002dB,-2.72773103539881e-001°)
6.16595001861471e+005	(-6.86887788205724e-002dB,-2.79444574558217e-001°)
6.30957344480182e+005	(-6.86855901980600e-002dB,-2.86264277043017e-001°)
6.45654229034644e+005	(-6.86822516816345e-002dB,-2.93235831654123e-001°)
6.60693448007584e+005	(-6.86787562119145e-002dB,-3.00362939801190e-001°)
6.76082975391970e+005	(-6.86750963947538e-002dB,-3.07649385866199e-001°)
6.91830970918924e+005	(-6.86712644912900e-002dB,-3.15099039026318e-001°)
7.07945784384125e+005	(-6.86672523988698e-002dB,-3.22715855461043e-001°)
7.24435960074977e+005	(-6.86630516340980e-002dB,-3.30503880345150e-001°)
7.41310241300904e+005	(-6.86586533184930e-002dB,-3.38467250232550e-001°)
7.58577575029170e+005	(-6.86540481552544e-002dB,-3.46610194990280e-001°)
7.76247116628678e+005	(-6.86492264132247e-002dB,-3.54937040461365e-001°)
7.94328234724267e+005	(-6.86441779057727e-002dB,-3.63452210377214e-001°)
8.12830516164085e+005	(-6.86388919704393e-002dB,-3.72160229065640e-001°)
8.31763771102656e+005	(-6.86333574393531e-002dB,-3.81065723784248e-001°)
8.51138038202361e+005	(-6.86275626296088e-002dB,-3.90173427128234e-001°)
8.70963589956065e+005	(-6.86214953067714e-002dB,-3.99488179817373e-001°)
8.91250938133729e+005	(-6.86151426673220e-002dB,-4.09014933073184e-001°)
9.12010839355893e+005	(-6.86084913035130e-002dB,-4.18758751458958e-001°)
9.33254300796974e+005	(-6.86015271862870e-002dB,-4.28724815544248e-001°)
9.54992586021419e+005	(-6.85942356251849e-002dB,-4.38918424785112e-001°)
9.77237220955793e+005	(-6.85866012511487e-002dB,-4.49345000416073e-001°)
9.99999999999982e+005	(-6.85786079686194e-002dB,-4.60010088343498e-001°)
1.02329299228074e+006	(-6.85702389351939e-002dB,-4.70919362164614e-001°)
1.04712854805088e+006	(-6.85614765211791e-002dB,-4.82078626254975e-001°)
1.07151930523759e+006	(-6.85523022726203e-002dB,-4.93493819088120e-001°)
1.09647819614316e+006	(-6.85426968788713e-002dB,-5.05171016311361e-001°)
1.12201845430194e+006	(-6.85326401244672e-002dB,-5.17116434162312e-001°)
1.14815362149686e+006	(-6.85221108549954e-002dB,-5.29336432828429e-001°)
1.17489755493951e+006	(-6.85110869302196e-002dB,-5.41837520091435e-001°)
1.20226443461739e+006	(-6.84995451781052e-002dB,-5.54626354703808e-001°)
1.23026877081236e+006	(-6.84874613497034e-002dB,-5.67709750102376e-001°)
1.25892541179414e+006	(-6.84748100683367e-002dB,-5.81094678515771e-001°)
1.28824955169311e+006	(-6.84615647762038e-002dB,-5.94788274129385e-001°)
1.31825673855638e+006	(-6.84476976896317e-002dB,-6.08797837962759e-001°)
1.34896288259163e+006	(-6.84331797274081e-002dB,-6.23130841099604e-001°)
1.38038426460286e+006	(-6.84179804621797e-002dB,-6.37794929108467e-001°)
1.41253754462273e+006	(-6.84020680597611e-002dB,-6.52797926862014e-001°)
1.44543977074590e+006	(-6.83854092105808e-002dB,-6.68147841892663e-001°)
1.47910838816818e+006	(-6.83679690633747e-002dB,-6.83852870000209e-001°)
1.51356124843618e+006	(-6.83497111600469e-002dB,-6.99921398845193e-001°)
1.54881661891245e+006	(-6.83305973528846e-002dB,-7.16362013506152e-001°)
1.58489319246108e+006	(-6.83105877412118e-002dB,-7.33183500822425e-001°)
1.62181009735890e+006	(-6.82896405810160e-002dB,-7.50394854471263e-001°)
1.65958690743753e+006	(-6.82677122110608e-002dB,-7.68005280638490e-001°)
1.69824365246171e+006	(-6.82447569625188e-002dB,-7.86024202223504e-001°)
1.73780082874934e+006	(-6.82207270653943e-002dB,-8.04461265240792e-001°)
1.77827941003889e+006	(-6.81955725644441e-002dB,-8.23326343863814e-001°)
1.81970085860995e+006	(-6.81692412159260e-002dB,-8.42629546041901e-001°)
1.86208713666283e+006	(-6.81416783807257e-002dB,-8.62381219923519e-001°)
1.90546071796321e+006	(-6.81128269330736e-002dB,-8.82591959191158e-001°)
1.94984459975801e+006	(-6.80826271404819e-002dB,-9.03272609817405e-001°)
1.99526231496884e+006	(-6.80510165484184e-002dB,-9.24434276008451e-001°)
2.04173794466949e+006	(-6.80179298647175e-002dB,-9.46088326772229e-001°)
2.08929613085400e+006	(-6.79832988392406e-002dB,-9.68246403070604e-001°)
2.13796208950219e+006	(-6.79470521284148e-002dB,-9.90920424570031e-001°)
2.18776162394951e+006	(-6.79091151672935e-002dB,-1.01412259620131e+000°)
2.23872113856830e+006	(-6.78694100284246e-002dB,-1.03786541643157e+000°)
2.29086765276773e+006	(-6.78278552767078e-002dB,-1.06216168410066e+000°)
2.34422881531988e+006	(-6.77843658261924e-002dB,-1.08702450659484e+000°)
2.39883291901944e+006	(-6.77388527749760e-002dB,-1.11246730734985e+000°)
2.45470891568498e+006	(-6.76912232578778e-002dB,-1.13850383495689e+000°)
2.51188643150953e+006	(-6.76413802680268e-002dB,-1.16514817079039e+000°)
2.57039578276881e+006	(-6.75892224942646e-002dB,-1.19241473825482e+000°)
2.63026799189533e+006	(-6.75346441408408e-002dB,-1.22031831210455e+000°)
2.69153480392686e+006	(-6.74775347365565e-002dB,-1.24887402631825e+000°)
2.75422870333811e+006	(-6.74177789595773e-002dB,-1.27809738611164e+000°)
2.81838293126440e+006	(-6.73552564283383e-002dB,-1.30800427581000e+000°)
2.88403150312655e+006	(-6.72898415047517e-002dB,-1.33861096945191e+000°)
2.95120922666633e+006	(-6.72214030899461e-002dB,-1.36993414266836e+000°)
3.01995172040196e+006	(-6.71498044062706e-002dB,-1.40199088203528e+000°)
3.09029543251353e+006	(-6.70749027795841e-002dB,-1.43479869676506e+000°)
3.16227766016832e+006	(-6.69965494117511e-002dB,-1.46837553119717e+000°)
3.23593656929622e+006	(-6.69145891531577e-002dB,-1.50273977645171e+000°)
3.31131121482585e+006	(-6.68288602622149e-002dB,-1.53791028178056e+000°)
3.38844156139196e+006	(-6.67391941714407e-002dB,-1.57390636936284e+000°)
3.46736850452525e+006	(-6.66454152293786e-002dB,-1.61074784616163e+000°)
3.54813389233568e+006	(-6.65473404623411e-002dB,-1.64845501872821e+000°)
3.63078054770094e+006	(-6.64447793126516e-002dB,-1.68704870716726e+000°)
3.71535229097165e+006	(-6.63375333848465e-002dB,-1.72655025962406e+000°)
3.80189396320554e+006	(-6.62253961789231e-002dB,-1.76698156826227e+000°)
3.89045144994273e+006	(-6.61081528340886e-002dB,-1.80836508515498e+000°)
3.98107170553489e+006	(-6.59855798695899e-002dB,-1.85072383890452e+000°)
4.07380277804105e+006	(-6.58574449030369e-002dB,-1.89408145074885e+000°)
4.16869383470327e+006	(-6.57235064114910e-002dB,-1.93846215430721e+000°)
4.26579518801584e+006	(-6.55835134568428e-002dB,-1.98389081257263e+000°)
4.36515832240157e+006	(-6.54372054275540e-002dB,-2.03039293752995e+000°)
4.46683592150954e+006	(-6.52843118092744e-002dB,-2.07799471080574e+000°)
4.57088189614866e+006	(-6.51245519108907e-002dB,-2.12672300336470e+000°)
4.67735141287189e+006	(-6.49576346623964e-002dB,-2.17660539815063e+000°)
4.78630092322629e+006	(-6.47832583755750e-002dB,-2.22767021210440e+000°)
4.89778819368436e+006	(-6.46011105461526e-002dB,-2.27994651962316e+000°)
5.01187233627262e+006	(-6.44108676595785e-002dB,-2.33346417641192e+000°)
5.12861383991355e+006	(-6.42121950379773e-002dB,-2.38825384606647e+000°)
5.24807460249762e+006	(-6.40047466911848e-002dB,-2.44434702578616e+000°)
5.37031796370242e+006	(-6.37881652010987e-002dB,-2.50177607329798e+000°)
5.49540873857613e+006	(-6.35620816559295e-002dB,-2.56057423744674e+000°)
5.62341325190338e+006	(-6.33261156081019e-002dB,-2.62077568580726e+000°)
5.75439937337145e+006	(-6.30798750792883e-002dB,-2.68241553754054e+000°)
5.88843655355577e+006	(-6.28229566279360e-002dB,-2.74552989579337e+000°)
6.02559586074345e+006	(-6.25549454580351e-002dB,-2.81015588081173e+000°)
6.16595001861470e+006	(-6.22754156206767e-002dB,-2.87633166711971e+000°)
6.30957344480180e+006	(-6.19839302657442e-002dB,-2.94409651895643e+000°)
6.45654229034642e+006	(-6.16800419791928e-002dB,-3.01349082934527e+000°)
6.60693448007582e+006	(-6.13632932447738e-002dB,-3.08455616136807e+000°)
6.76082975391968e+006	(-6.10332169822980e-002dB,-3.15733528958345e+000°)
6.91830970918922e+006	(-6.06893372233291e-002dB,-3.23187224476160e+000°)
7.07945784384123e+006	(-6.03311699047253e-002dB,-3.30821235871242e+000°)
7.24435960074975e+006	(-5.99582238373731e-002dB,-3.38640231462375e+000°)
7.41310241300902e+006	(-5.95700018207513e-002dB,-3.46649019559834e+000°)
7.58577575029168e+006	(-5.91660019385261e-002dB,-3.54852553786969e+000°)
7.76247116628676e+006	(-5.87457190987551e-002dB,-3.63255938633460e+000°)
7.94328234724265e+006	(-5.83086467383038e-002dB,-3.71864435149628e+000°)
8.12830516164082e+006	(-5.78542788377175e-002dB,-3.80683466880770e+000°)
8.31763771102654e+006	(-5.73821121796292e-002dB,-3.89718626283976e+000°)
8.51138038202359e+006	(-5.68916489332838e-002dB,-3.98975681185410e+000°)
8.70963589956062e+006	(-5.63823995863053e-002dB,-4.08460581747161e+000°)
8.91250938133727e+006	(-5.58538861883699e-002dB,-4.18179467362107e+000°)
9.12010839355890e+006	(-5.53056460989192e-002dB,-4.28138674329584e+000°)
9.33254300796971e+006	(-5.47372361352929e-002dB,-4.38344743640360e+000°)
9.54992586021416e+006	(-5.41482371865209e-002dB,-4.48804428925692e+000°)
9.77237220955790e+006	(-5.35382594568848e-002dB,-4.59524705097628e+000°)
9.99999999999979e+006	(-5.29069481969284e-002dB,-4.70512776984504e+000°)
1.02329299228073e+007	(-5.22539901927485e-002dB,-4.81776088602049e+000°)
1.04712854805088e+007	(-5.15791208811394e-002dB,-4.93322332682917e+000°)
1.07151930523758e+007	(-5.08821323032363e-002dB,-5.05159460589455e+000°)
1.09647819614316e+007	(-5.01628818792529e-002dB,-5.17295692641140e+000°)
1.12201845430194e+007	(-4.94213020728870e-002dB,-5.29739528602631e+000°)
1.14815362149686e+007	(-4.86574111542871e-002dB,-5.42499759095957e+000°)
1.17489755493950e+007	(-4.78713249466351e-002dB,-5.55585476559678e+000°)
1.20226443461739e+007	(-4.70632698371782e-002dB,-5.69006087485811e+000°)
1.23026877081236e+007	(-4.62335970900382e-002dB,-5.82771324625767e+000°)
1.25892541179414e+007	(-4.53827984345576e-002dB,-5.96891259144633e+000°)
